SampleN,Ga_S,Rb_S,Li_S,Sr_S,Ba_S,Be_S,Cs_S,Ni_S,Sc_S,Ge_S,Hf_S,Nb_S,Ti_S,Zr_S,SumTS
F4_1_14,6.739998911,28.75169666,17.29326073,11.35800967,129.4152124,1.153166712,4.51754153,20.17809568,4.173282704,2.544922982,0.055860749,1.32646551,416.9980402,2.344741811,1.10200971
F4_1_15,6.848930204,29.01842029,18.66017833,12.97636302,143.0112431,1.149785365,4.533287071,22.26918999,4.212288942,2.372423932,0.072081879,1.542784236,455.813524,3.005426683,0.57206052
F4_2_1,5.914232631,27.91031661,16.67161864,47.54488332,174.2017564,1.020970198,3.5840189,26.66646181,3.733988862,1.987171276,0.111294492,0.938620465,393.5541455,3.699026048,1.93645899
F4_2_5,5.752288542,24.24244966,15.58175838,38.66282686,173.6250033,0.883426447,2.94889558,22.47496463,3.362478727,1.30209205,0.062040106,0.933274512,347.6483706,2.1653789,1.22373487
F4_2_6,5.620324559,25.04706301,15.8706281,44.95772811,228.1487127,0.830859002,2.983620286,22.96505003,3.371453769,1.282195416,0.059306169,1.026162173,365.9864119,2.28788204,0.92634659
F4_2_7,6.82898278,30.70820891,18.8876909,40.42271622,174.0157669,1.078685011,3.658255887,27.28239562,4.172472665,1.469167087,0.046007002,0.961432574,380.3111249,1.912158572,0.7998467
F4_2_8,6.958350814,32.12934258,19.3414001,37.65757038,182.0463871,1.071088174,3.971949044,29.58596013,4.281548975,1.449922224,0.072737304,1.011340338,411.7669843,2.795635222,0.83589292
F4_2_9,7.001121134,31.4632055,19.68854141,38.84882572,177.6744395,1.237685729,4.021410394,29.3324778,4.381299604,1.456454599,0.095553746,1.066381852,429.8693592,3.521415332,2.6395929
F4_2_10,6.173879157,27.67184076,17.32307378,35.79753894,154.2239297,0.916326642,3.587625854,23.95283612,3.845672096,1.228947188,0.146707535,1.812453452,418.769081,3.225778445,1.05706905
F4_2_11,6.526243605,29.0488144,18.59330969,33.65853956,200.1478979,1.043164905,3.730705892,28.31889251,4.03382214,1.306574734,0.090240433,1.395257273,404.9605372,2.721056511,0.89443681
F4_2_12,7.019411617,30.98455306,19.4115063,39.47009583,194.7805984,1.120827423,3.841380505,29.37739111,4.373973528,1.369420909,0.068103799,1.00931577,404.5067089,2.612497978,1.02997322
F4_2_13,7.394289054,33.74340293,19.6421486,32.46984005,196.0039835,1.149949753,4.186832176,31.9446527,4.584335065,1.440444365,0.081182587,1.087259039,408.0924155,2.937760073,1.1408148
F4_2_14,7.111512706,31.35282335,19.20608467,32.95777437,175.3856816,1.128836729,3.936731665,29.28284823,4.433458364,1.362353327,0.075911314,1.032283727,395.7726594,2.830831929,0.64833324
F4_2_15,6.655849587,29.72530826,18.31714583,32.22872489,158.1557357,0.98636816,3.798289816,33.57560681,4.130135802,1.252655335,0.069408529,1.147801101,416.9667889,2.459251763,0.80313876
F5_1_1,15.964,50.1425,37.2785,37.199,263.565,2.1905,4.9335,34.5225,7.858,5.3145,0.172,2.5215,725.0,10.0515,3.2548662
F5_1_2,17.372,57.4095,43.055,38.751,263.272,2.4105,5.6565,39.119,8.66,5.879,0.281,2.8335,753.0,13.922,3.9336417
F5_1_3,17.2435,59.803,39.159,41.116,282.96,2.445,5.6,35.7795,8.387,5.437,0.27,2.664,847.5,13.1755,3.99739359
F5_1_4,18.8375,63.6965,43.8995,38.0425,260.4385,2.4285,5.894,37.6205,9.6745,6.1625,0.4485,2.957,961.0,18.2065,2.68835069
F5_1_5,18.4065,55.5415,49.732,33.8525,218.129,2.7875,5.186,40.679,10.2445,6.2525,0.2365,3.0545,659.0,14.634,1.77071839
F5_1_7,18.916,70.5695,47.997,53.37,302.5665,2.461,6.284,38.9065,10.173,6.04,0.474,3.167,855.5,19.5455,1.70532101
F5_1_8,16.139,53.601,38.7005,38.603,232.3655,2.3525,5.2885,35.8315,7.9305,5.4185,0.213,2.4755,617.0,11.337,2.43857391
F5_1_9,19.0895,62.381,44.832,35.6155,255.9705,2.5615,6.1305,41.1555,9.4285,6.456,0.3505,2.936,847.0,17.2035,3.783397
F5_1_10,17.9325,52.724,41.585,39.001,242.0625,2.4335,5.3865,38.187,8.7125,6.056,0.2845,2.7295,757.0,13.836,5.12343352
F5_1_11,14.7855,44.3365,35.0125,30.5765,247.78,2.186,4.8035,34.2545,6.9335,5.1155,0.238,2.3315,729.5,11.3725,6.29487138
F5_1_12,17.751,54.6885,41.814,39.0265,261.8465,2.6885,5.716,40.48,9.0,6.082,0.325,2.844,856.5,15.347,2.22585837
F5_1_13,13.9905,40.39,30.6495,26.0905,208.711,2.051,4.503,33.6175,6.3765,4.7265,0.145,1.6595,579.5,7.224,4.6313798
F5_1_14,16.5615,51.384,36.195,30.4005,236.1635,2.346,5.49,37.085,7.5965,5.296,0.1185,1.6585,669.5,6.0065,1.75665674
F5_1_15,17.912,58.2495,45.4535,34.5505,238.662,2.561,5.7595,38.5875,9.2745,5.792,0.3145,2.9705,739.5,15.555,4.65193397
F5_2_1,13.868,57.0145,38.1965,107.083,238.096,1.84,6.8745,32.715,8.5885,4.758,0.3445,3.9315,1357.0,12.3905,1.36996597
F5_2_2,14.8765,48.4555,35.74,28.703,169.507,1.7725,3.9935,30.0055,7.515,5.0785,0.2585,2.554,865.0,12.284,1.52726623
F5_2_3,16.265,72.614,43.122,104.022,286.88,1.869,7.718,34.806,10.2985,5.31,0.524,3.945,1617.5,15.8795,1.37714565
F5_2_5,17.774,75.5065,46.183,78.119,177.853,2.615,6.644,42.2385,9.8085,5.8225,0.8125,3.867,1424.5,25.3655,1.48435879
F5_2_6,18.2515,76.362,46.434,73.3555,184.1415,2.5025,6.4605,40.6985,9.722,5.958,0.7615,3.4705,1469.0,24.866,1.34088368
F5_2_7,14.858,52.8855,31.393,66.908,152.177,1.9605,4.949,34.291,7.331,5.038,0.664,3.1015,1238.5,20.0495,3.50396672
F5_2_8,21.207,83.077,59.7165,81.0215,328.7115,2.724,6.9935,50.2095,11.696,7.055,0.537,4.1985,1268.0,24.4125,1.99401213
F5_2_9,14.526,60.149,39.303,112.217,246.526,1.7235,7.3685,32.768,9.088,5.037,0.598,4.924,1641.0,14.137,3.29688957
F5_2_10,16.3605,53.293,38.5855,33.7835,204.7795,2.2085,4.6625,30.404,8.4015,5.3395,0.3895,3.149,1010.0,14.8565,1.92668551
F5_2_11,21.1585,82.2855,57.009,56.3885,306.3835,2.854,6.924,49.3105,11.456,6.7525,0.4465,3.385,1243.0,20.039,0.54937416
F5_2_12,14.217,43.811,24.669,78.38,159.3905,1.2875,3.561,28.2365,6.939,4.68,0.677,3.1115,1246.0,19.8965,0.81659843
F5_2_13,19.008,73.573,49.022,57.4355,283.3665,2.59,6.104,43.3015,10.3615,6.3185,0.493,3.363,1195.0,20.7215,1.23965206
F5_2_14,14.957,45.7145,32.344,31.1505,189.4975,1.602,3.825,27.2295,7.2785,4.9365,0.306,2.832,922.0,13.088,0.77244784
F5_2_15,15.4545,49.275,37.366,28.8865,189.618,1.965,4.161,30.3065,7.711,5.1605,0.3725,2.7985,911.0,14.8885,2.57503698
F5_3_1,17.436,53.658,39.4875,41.7095,235.7445,2.3815,4.6315,33.743,8.615,7.2435,0.486,2.6065,851.0,16.1075,1.45946923
F5_3_2,19.43,58.569,46.2335,45.858,245.648,2.7645,5.246,40.2625,10.026,7.571,0.4725,2.778,933.5,18.0675,1.1787195
F5_3_3,19.315,54.7315,46.823,40.942,254.0595,2.853,5.1495,41.9715,9.692,8.7245,0.4125,2.8135,872.5,15.9445,0.792637
F5_3_4,22.6125,77.8545,55.1255,56.706,300.637,3.217,6.486,44.2665,12.0945,8.352,0.5105,2.8485,1050.5,19.9175,0.95999203
F5_3_5,25.107,100.714,60.1725,71.4095,378.935,3.413,7.7085,46.1515,14.6775,8.96,0.7765,2.944,1274.0,26.999,0.75855956
F5_3_6,16.1275,46.921,37.3735,38.2965,216.1905,2.384,4.414,36.264,7.62,6.9465,0.2855,2.054,606.0,9.287,1.83846591
F5_3_7,22.869,80.8025,55.0745,71.334,305.836,3.207,6.7785,45.1935,12.446,8.85,0.5525,3.182,1098.5,21.157,1.03012658
F5_3_8,15.2865,54.0605,46.5925,43.3625,251.8645,2.76,5.1595,39.3655,8.371,4.9575,0.607,2.687,882.5,15.2105,1.31395388
F5_3_9,23.3735,76.4195,52.0625,56.499,307.687,2.9525,6.5545,44.22,11.6345,10.617,0.697,3.2765,1184.5,20.704,1.33649103
F5_3_10,16.65,51.721,39.168,39.2365,229.4305,2.375,4.6625,35.2595,8.3745,7.632,0.4255,2.425,835.5,14.5405,0.8363071
F5_3_11,22.4265,84.4315,54.2805,66.6685,350.938,3.2265,6.5935,42.6215,12.4915,8.65,0.563,3.1725,1113.5,20.954,1.66914979
F5_3_12,20.069,66.0685,45.3285,55.201,280.4245,2.6275,5.6395,38.863,10.4395,9.1655,0.579,3.1105,1124.0,19.445,1.21967141
F5_3_13,15.008,43.24,33.6425,35.9055,200.103,2.22,4.0955,32.383,7.0355,6.8145,0.3585,2.0175,686.5,11.8125,3.60910528
F5_3_14,17.01,51.25,40.8095,30.312,222.762,2.0915,5.1745,35.253,8.4735,5.3745,0.369,1.6715,751.5,14.9755,1.39494103
F5_3_15,17.9485,61.7125,38.3795,47.2575,253.7285,2.4965,5.1375,33.514,8.9315,7.4935,0.5085,2.0685,936.0,15.885,0.63941215
F6_1_1,16.323,61.1855,61.567,85.6355,185.361,2.7315,5.512,45.4305,10.872,6.369,0.509,1.397,590.5,15.5045,4.92524006
F6_1_2,16.125,56.8345,63.898,82.683,181.3975,2.8615,5.255,47.2735,10.88,6.6575,0.491,1.458,541.5,15.1515,2.48386359
F6_1_3,17.271,68.9345,61.6865,91.297,211.3795,2.8535,6.14,44.996,11.1445,5.974,0.5465,1.545,633.0,16.2665,3.04334446
F6_1_4,15.5775,61.241,56.3135,80.031,174.8535,2.693,5.5255,40.523,9.975,5.4635,0.541,1.289,675.5,15.438,3.013275
F6_1_5,16.12,69.6805,52.4015,86.907,207.7705,2.5785,5.823,38.651,10.4515,5.1405,0.6145,1.3105,785.0,16.451,2.91520684
F6_1_6,20.0155,88.821,69.625,109.7775,274.8995,3.1475,7.377,47.5075,13.339,6.5155,0.685,1.6105,763.5,19.413,1.51109573
F6_1_7,18.335,84.105,63.1225,99.438,277.309,2.7565,6.947,44.6025,12.0575,5.437,0.7015,1.654,790.5,19.0135,4.63084877
F6_1_8,21.8685,103.4655,77.3525,109.9445,292.5165,3.5795,8.035,49.512,14.7415,6.941,0.7645,1.6,877.0,22.0085,3.20522347
F6_1_9,18.8345,86.636,64.5585,100.199,257.5045,2.995,7.183,42.584,11.9755,5.632,0.691,1.435,800.5,18.643,4.65176224
F6_1_10,20.136,96.873,69.286,104.944,295.5805,3.0785,7.5865,46.5965,13.1775,5.883,0.6375,1.4425,850.5,15.8035,1.42070151
F6_1_11,22.8425,110.0165,78.3095,119.968,304.752,3.613,8.163,48.834,15.286,7.064,0.794,1.766,919.0,22.859,1.4892505
F6_1_12,20.385,93.2105,71.837,106.7185,278.957,3.407,7.5715,46.942,13.401,6.3155,0.673,1.62,802.5,19.789,2.20822973
F6_1_13,16.6005,69.415,60.5685,88.4265,232.9095,2.8415,6.186,42.944,11.0915,5.402,0.61,1.4245,672.0,16.9545,3.72312783
F6_1_14,16.8365,67.189,64.831,97.999,211.533,2.945,5.926,44.9695,11.261,6.195,0.566,1.3695,637.0,16.6945,4.27225963
F6_1_15,18.8945,78.2465,71.4195,102.6565,239.589,3.263,6.6635,48.3215,12.8385,6.675,0.583,1.629,707.5,18.0845,3.86092665
Z1_1_5,6.902855113,33.45086378,24.33394097,73.70697753,156.7324602,0.982348841,4.917540671,28.49689522,5.03147944,1.333425127,0.150867497,1.686705466,682.6657493,4.402100009,3.77168863
Z1_1_6,7.261413252,34.28745508,24.79173304,75.07659845,160.5838348,1.111817459,5.015688145,30.52622714,5.250238662,1.381662915,0.152862796,1.74515481,709.4228169,4.328681865,5.03223922
Z1_1_7,6.732525632,32.09493477,23.02794119,71.31405576,149.4994923,0.943458022,4.683988599,27.90163429,4.868723443,1.272140914,0.143572611,1.623328552,671.7448685,3.940985893,0.76094019
Z1_1_9,6.74515498,31.1853692,22.41156508,70.27050069,150.2538573,0.974070757,4.5303002,28.0540276,4.920660905,1.228846373,0.091386988,1.421762396,641.9733556,2.719740464,4.43764244
Z1_1_11,7.015413215,31.91596741,23.98181787,71.99359054,154.3777408,1.013727914,4.650368177,28.05419579,5.021101609,1.298276208,0.107435049,1.669320153,678.2977389,3.253096315,3.0814277
Z1_1_12,7.679305014,34.86987207,26.37660449,80.56213128,189.2641364,1.027825408,5.150267592,31.66942959,5.690711221,1.457405359,0.15230436,1.897406435,738.5696502,4.384273718,2.33566698
Z1_1_13,6.689592129,31.15037735,22.00012145,68.8176028,145.2299624,0.873836637,4.501986113,26.96977149,4.820167552,1.225605067,0.139418961,2.12378875,637.1636431,2.812231745,1.91269051
Z1_1_14,6.303519562,29.11790417,20.75168013,63.17714828,135.0594956,0.96479461,4.046156449,25.43325953,4.427280613,1.099838152,0.064128948,1.455676525,577.1939406,1.692043341,2.92627147
Z1_1_15,6.077132727,27.89391759,19.97243368,58.68922256,131.277792,0.867565693,3.969706789,23.87609762,4.232851856,1.077410251,0.097541218,1.507133445,559.6369782,2.695467338,2.9354537
Z1_2_6,6.035761563,27.04028558,20.83101753,61.918733,130.4851453,0.970557709,3.74791962,24.48071868,4.513914677,1.94724422,0.133652793,1.454622756,540.0093332,3.607935038,2.75958693
Z1_2_7,6.570082878,29.17390109,22.68419302,70.9561498,149.955659,1.012563082,4.070484416,26.95002381,4.701010728,2.092012574,0.169206124,1.761653682,605.7491844,4.498498738,5.6682473
Z1_2_8,5.623710855,25.03528556,18.89035165,58.78589315,125.2582436,0.820936351,3.398378423,22.71005602,4.017037708,1.814921826,0.17343851,1.53178669,514.3496669,4.479618559,1.02735104
Z1_2_9,5.316532965,23.43204878,18.04472727,59.45235733,123.9033479,0.771476838,3.161761154,21.888159,3.829773857,1.666466604,0.052773802,1.099314182,453.9173552,1.382181528,2.1969899
Z1_2_10,5.735059102,25.51092219,19.4342308,60.46567687,126.8764436,0.841075383,3.412875652,23.29428418,4.087189733,1.768008881,0.069743478,1.209069081,483.8738327,1.671479141,0.80757404
Z1_2_11,6.720463511,29.36004051,22.90271384,70.58639943,148.3502196,1.118737262,4.043482408,26.77501341,4.761323162,2.136974796,0.118882479,1.552523295,591.6559819,3.223173487,6.07724915
Z1_2_12,6.474776669,28.34060189,21.54008153,68.86459433,142.3294879,1.046111157,3.836029059,25.62113941,4.626434982,2.023542569,0.091040428,1.453856217,558.3040255,2.425446005,2.85721262
Z1_2_13,5.426664242,24.06156307,17.80534806,60.81261799,123.3901211,0.801806882,3.280111944,21.99411249,3.773011995,1.677023069,0.101893733,1.348584435,498.038626,2.667151478,2.41929069
Z1_2_14,5.900169233,26.77932985,20.35057421,62.65660509,134.2566334,0.882372946,3.648961697,23.97857515,4.319688367,1.884450011,0.140748447,1.447422983,525.4676897,3.848149757,3.22872605
Z1_2_15,5.863001012,26.24764362,19.910587,62.45322797,131.3877162,0.912072085,3.656481338,23.33129765,4.234389271,1.932913966,0.23992478,2.317995338,516.598065,4.547111727,4.90295357
Z1_3_1,5.085558098,18.80206279,16.97009279,75.46546409,110.2360346,0.732549789,2.643239836,19.56133407,3.742440945,1.573324064,0.118229599,1.008208055,473.3137414,4.000011088,3.4702404
Z1_3_2,6.276358539,23.13876858,19.08227367,83.11058505,137.7234145,0.773303851,3.204109719,21.9540251,4.500456513,1.819453455,0.114490899,0.857396743,551.0600706,4.485303528,4.13733194
Z1_3_3,5.309025973,19.88449132,16.82099218,74.52648755,118.1644952,0.704209986,2.805394943,19.51626494,3.756587201,1.5748748,0.115070223,0.959743027,489.0324515,4.25611686,1.26805424
Z1_3_4,5.73803102,21.01944194,18.50916665,85.39051799,164.4766413,0.96665005,3.036690298,21.30684333,4.032192293,1.827761633,0.040922342,1.376287571,536.7556025,1.777370272,1.7833545
Z1_3_5,5.532140048,20.40351576,18.18251819,79.483517,136.8901871,0.745904818,2.845220429,20.75358758,3.971103666,1.728281136,0.029555395,1.271737219,512.9488081,1.495572629,2.24106387
Z1_3_6,6.326469296,24.3678859,20.847136,70.74203925,143.8027871,0.909653347,3.303983184,23.23328301,4.610963577,1.815402817,0.061311978,1.107000157,506.1092116,2.727801016,1.73955472
Z1_3_7,6.431501117,23.91006861,20.74279917,81.42155845,152.2576105,1.07429023,3.269184181,23.86344911,4.597455529,1.9044093,0.069997132,1.407934313,546.6526622,3.264119932,1.31875441
Z1_3_8,5.642460848,21.5406262,18.16421186,64.92580197,135.0937478,0.756065459,2.955200283,20.70238731,4.03119946,1.641643091,0.073447819,1.196894165,491.5481595,3.040098063,9.19573539
Z1_3_9,6.23920476,24.55551227,20.3390371,73.27915766,147.0733757,0.915948799,3.339144271,23.31020415,4.488609074,1.91085852,0.094434071,1.364288794,531.914712,3.565461938,3.23435605
Z1_3_10,6.054643484,24.11985955,19.6995997,71.14295075,143.4071194,0.975046483,3.289340061,22.23771468,4.351357177,1.835598852,0.102877785,1.354392919,536.6966664,4.062013938,4.99914053
Z1_3_11,4.875017442,18.17523002,15.11066322,62.75638127,114.5625204,0.71600559,2.452961313,17.8805156,3.375112217,1.445151153,0.050304487,0.926821311,400.5146869,2.366551259,4.34578113
Z1_3_12,7.125163691,27.79025554,23.01481589,84.97039525,167.5305853,0.948257574,3.641297168,26.36418975,5.160530395,2.105681755,0.085848157,1.543847129,608.2098483,3.416692059,1.33003317
Z1_3_13,7.10423842,32.08843178,23.34984794,81.10809884,165.5769725,0.988003508,4.457047813,28.85077935,5.057780633,2.251903042,0.156520288,1.704130487,622.0441984,4.102181699,0.88871221
Z1_3_14,7.410202543,28.69053058,22.56158886,86.84245428,170.5627359,1.105748592,3.778238986,27.15121398,5.225982392,2.207606019,0.117431632,1.677317922,657.6786377,4.407760715,4.43006247
Z1_3_15,6.284348413,24.00369243,20.28622957,88.24349906,144.6642774,0.883940854,3.384850109,23.58174809,4.599543384,2.005042118,0.124435798,1.459822197,606.3258486,5.050741584,1.68499488
Z1_4_5,4.655162026,20.5888036,16.18981857,61.5009519,98.30533066,0.734528639,2.879730784,19.25690348,3.203046961,1.557728545,0.092047074,1.357944159,485.7818922,2.520562189,7.97781793
Z1_4_6,4.519331251,20.70676344,16.14008571,63.44022989,99.92780272,0.817297251,2.908436039,19.72174436,3.139613016,1.641269111,0.076218718,1.202934369,477.498687,2.188354647,12.7339757
Z1_4_7,4.903142745,22.17235158,17.62553282,66.07652177,103.6285062,0.692522946,3.080511357,19.8874389,3.40450415,1.646438911,0.073884469,1.254423122,494.420826,1.916551969,6.8835105
Z1_4_8,4.534346476,20.453335,16.04707149,63.23267458,96.53996709,0.640799058,2.883335817,18.53807225,3.088146156,1.562410886,0.063893908,1.209853136,471.7737619,1.875725706,10.7015336
Z1_4_9,4.444215259,19.69160799,15.88065201,65.37989906,98.6792356,0.641202012,2.802696333,18.75984921,3.053575135,1.579052979,0.068001821,1.211449526,454.2186606,2.186589444,10.283748
Z1_4_10,5.035420157,22.74444081,17.81877872,67.49749814,107.2284534,0.669456692,3.209413274,20.79802923,3.482504388,1.722581295,0.092371707,1.315306379,512.6917977,2.503340666,6.90396357
Z1_4_11,4.51393913,20.32932942,16.04969141,63.0743513,98.26864235,0.632532766,2.889129711,18.65365551,3.149236203,1.546226872,0.064013034,1.188154411,459.4420896,1.874187099,7.26325114
Z1_4_12,4.357572823,19.48755444,15.65911831,59.89751049,96.01976683,0.617285904,2.795754232,18.28786234,3.061867932,1.629104139,0.07690957,1.229043707,453.4290291,2.309213847,10.0816608
Z1_4_13,4.344851374,18.9884093,15.44164943,58.18695319,95.48625493,0.605559515,2.762675371,18.14485301,3.002993036,1.534504229,0.08043504,1.149479995,438.5770534,2.137994281,8.33662316
Z1_4_14,5.009426612,22.63021844,18.02701871,69.11236534,108.5278659,0.738571968,3.163784925,20.53299803,3.449961471,1.723307477,0.065557734,1.266387565,524.001623,2.01014097,6.40584489
Z1_4_15,4.387502115,19.97121112,15.96718992,64.31368429,98.52941645,0.604189729,2.78543055,18.69928928,3.147090319,1.540420653,0.077118884,1.203699948,450.200146,2.279374154,5.79162483
Z2_1_1,19.7355,81.1815,40.2405,57.8485,250.4605,2.6475,6.5165,28.1855,11.871,6.3675,0.4865,4.021,1625.5,15.6695,2.64029263
Z2_1_2,17.961,71.3695,35.897,52.0665,247.96,2.267,6.3105,27.123,10.12,5.6795,0.367,3.9245,1510.0,11.918,2.55695422
Z2_1_3,20.429,88.732,40.3335,63.6225,275.756,2.5225,7.3325,28.6945,12.1245,6.2185,0.544,4.591,2034.5,16.9995,7.277125
Z2_1_4,19.012,84.793,35.07,60.344,262.6635,2.3095,6.888,25.5145,11.1915,5.77,0.6065,3.2385,1873.5,16.83,2.3879476
Z2_1_5,20.773,90.5255,39.5785,69.3935,297.293,2.426,7.328,28.0885,12.385,6.2905,0.648,3.9945,2010.0,18.576,4.49168083
Z2_1_6,19.145,81.934,37.0555,60.8605,255.644,2.3975,6.896,27.128,11.1715,5.9485,0.51,4.005,1691.0,15.5165,9.31398302
Z2_1_7,18.529,75.5665,36.292,57.364,250.5505,2.4635,6.6025,28.002,10.6185,5.8665,0.38,4.1275,1607.0,12.606,3.77270793
Z2_1_8,16.8195,65.5165,31.306,50.875,221.933,2.2305,5.9505,25.716,9.038,5.3005,0.2885,3.054,1436.0,7.5305,3.92452716
Z2_1_9,17.7175,74.233,34.6485,56.5185,239.583,2.146,6.372,25.563,10.1845,5.4695,0.4145,3.682,1707.5,12.6915,6.69884866
Z2_1_11,19.7445,77.706,37.751,58.133,277.1255,2.491,6.694,28.5825,11.026,6.1345,0.405,4.2635,1719.5,13.71,4.87256559
Z2_1_12,18.49,73.5075,35.3415,54.9935,244.2905,2.267,6.4895,27.7155,10.305,6.0355,0.3475,3.8715,1680.0,10.921,6.05389804
Z2_1_13,18.7795,70.8275,38.23,52.6965,220.391,2.576,5.979,27.959,10.8095,6.1785,0.3495,3.8975,1456.0,11.672,6.48388236
Z2_1_14,20.86,90.4225,40.019,65.6955,284.3595,2.363,7.361,28.555,12.3955,6.3425,0.5965,4.208,1835.5,18.1045,2.56001131
Z2_1_15,20.4055,82.3935,46.705,54.1605,256.0195,2.7995,6.997,32.4225,12.377,6.509,0.369,3.998,1553.0,13.0275,2.40498741
Z2_2_1,18.0945,66.463,36.577,48.55,236.1865,2.326,6.3305,30.2165,10.381,5.9655,0.3215,3.353,1394.0,8.845,5.63495169
Z2_2_2,20.677,86.4395,42.6205,57.7715,265.944,2.5855,7.5535,31.0345,12.491,6.3075,0.451,4.2295,1734.0,15.6815,1.76170416
Z2_2_3,20.1615,86.717,38.9725,56.5615,266.5985,2.4515,7.4875,29.472,11.903,5.9805,0.4535,3.746,1745.5,15.1885,4.56397242
Z2_2_4,17.0805,64.7985,33.5975,46.428,224.4295,2.161,6.249,27.8195,9.7135,5.39,0.3335,3.5235,1472.0,9.388,6.43509256
Z2_2_5,18.7485,71.126,37.467,51.0695,232.2585,2.5495,6.6145,29.748,10.9055,6.044,0.3535,3.7295,1465.5,10.8875,1.85754761
Z2_2_6,15.9485,60.845,29.311,41.753,215.812,2.144,5.856,25.5015,8.2835,4.903,0.245,2.4405,1173.0,3.7075,3.58190384
Z2_2_7,16.173,53.859,29.593,39.651,197.313,2.1655,5.2135,25.5665,8.484,5.352,0.2735,3.1235,1235.5,6.085,0.9807831
Z2_2_8,19.11,71.232,35.3125,49.44,233.0455,2.581,6.519,28.03,10.5825,6.242,0.3405,3.8,1540.0,10.679,3.61625811
Z2_2_9,18.148,75.482,32.372,53.7275,244.6185,2.367,6.6065,25.223,10.465,5.567,0.4925,3.2475,1690.0,14.142,2.33399683
Z2_2_10,16.738,57.077,30.867,44.9665,209.104,2.194,5.5905,26.846,8.9675,5.52,0.2995,3.343,1340.5,7.4945,4.79724562
Z2_2_11,16.9655,57.9155,31.375,42.4775,234.7135,2.1445,5.5285,26.1625,9.1515,5.5855,0.311,3.382,1349.0,8.7795,2.4589621
Z2_2_12,17.3565,60.6,30.651,45.279,213.073,2.155,5.864,26.3515,9.162,5.624,0.271,3.4335,1317.0,6.399,17.2384501
Z2_2_13,18.854,72.466,35.656,52.6265,298.981,2.4685,6.591,29.6495,10.767,5.934,0.375,3.8065,1632.0,12.1535,4.82400501
Z2_2_14,17.364,64.64,33.1735,48.0725,218.001,2.2315,6.0675,26.6895,9.677,5.5525,0.3595,3.767,1537.5,10.9725,3.64202562
Z2_2_15,18.8245,72.164,34.785,51.864,272.607,2.365,6.655,28.6875,10.632,6.045,0.3375,3.8235,1684.0,11.074,5.29607306
Z2_2_6d,17.5675,64.9605,35.522,48.6815,225.7925,2.3595,6.313,29.708,9.995,5.7705,0.325,2.964,1386.0,9.9555,4.47882912
Z3_1_2,20.0845,73.2755,40.2105,70.696,263.3675,2.568,6.324,29.365,11.702,6.57,0.398,4.211,1604.5,13.7995,2.16890205
Z3_1_3,19.805,76.831,37.7445,65.963,260.2975,2.5215,6.4585,27.7575,11.641,6.2315,0.4835,3.7345,1707.5,15.086,0.28204086
Z3_1_4,17.562,60.163,33.5745,56.542,228.854,2.517,5.4275,27.023,9.616,5.8185,0.322,3.6245,1407.5,9.8715,5.55467997
Z3_1_6,17.706,63.024,33.3965,58.1375,237.959,2.231,5.809,27.637,9.5485,5.676,0.3195,3.537,1379.0,9.4395,8.44901465
Z3_1_7,20.5725,82.8825,40.3195,67.2405,270.7615,2.624,6.8285,29.478,12.405,6.4845,0.538,3.9825,1802.5,16.843,0.93154375
Z3_1_8,18.804,69.332,37.6075,59.308,246.0135,2.4935,6.229,29.1065,10.618,6.0265,0.3495,3.894,1492.5,11.9675,2.2964122
Z3_1_9,19.9455,77.433,38.5735,65.0745,265.676,2.4535,6.7155,28.904,11.296,6.1805,0.442,3.8275,1604.0,14.022,4.32220766
Z3_1_10,20.5855,77.065,42.734,64.737,264.4145,2.8675,6.7075,32.139,12.4375,6.692,0.4065,4.344,1657.0,14.451,2.42808477
Z3_1_11,20.1055,78.327,39.3315,64.7755,254.294,2.4375,6.4565,28.2505,11.8015,6.348,0.5035,3.7135,1737.0,15.961,0.67625082
Z3_1_12,19.306,71.7025,39.2365,60.8895,242.1035,2.5255,6.1755,29.2865,11.3965,6.2925,0.373,4.2125,1516.0,13.0145,4.16623362
Z3_1_13,18.1395,62.9905,35.242,56.482,236.415,2.4485,5.6575,28.2185,9.9105,6.0035,0.3165,3.418,1322.0,9.705,3.81847994
Z3_1_14,21.38,81.9155,38.877,66.522,270.5335,2.687,6.825,30.919,12.017,7.0805,0.4965,3.476,1735.5,16.798,0.40412149
Z3_1_15,21.8035,90.336,38.833,74.2935,299.1375,2.5555,7.2275,28.3005,12.5935,6.5215,0.626,2.6625,1356.5,18.2585,1.13317022
Z4_1_1,19.3645,71.694,39.7845,60.686,237.4735,2.628,6.108,28.327,11.1165,6.3985,0.448,3.785,1436.5,14.551,3.48835599
Z4_1_2,16.738,57.863,32.9455,51.421,214.3965,2.2285,5.235,25.1875,9.456,5.6905,0.3795,3.054,1179.0,11.6195,2.58192239
Z4_1_3,17.8165,65.046,35.2615,57.0345,218.3615,2.359,5.5835,24.999,10.0225,5.8635,0.422,3.414,1362.5,12.9495,2.12363249
Z4_1_4,17.997,62.6825,33.3415,54.099,232.426,2.3485,5.5815,26.553,9.8585,6.4505,0.3845,3.337,1255.5,12.478,2.90168475
Z4_1_5,19.05,72.9345,39.016,63.2755,237.943,2.4575,6.078,26.657,11.1175,6.3245,0.4725,3.959,1486.0,14.7725,1.40017472
