SampleN,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S
F1_5_11,26.6548205,0.971882266,241.7305836,8568.488159,5032.378185,32325.89977,3.973547979,309.7733371,29.56194481,26.31428236,478.3809323,21833.22493,9.416159247,28.25777679,22.16011743,44.60153486,6.169083846,1.514368101,6.320443328,33.46557894,58.10248649,10.0520429,4.120348335,0.758642404,0.015527819,0.243430727,5.648649759,0.325693209,4.144447659,145.361991,18.78607158,40.85337824,4.922687986,19.20426515,3.924240591,0.770874496,3.558342996,0.453038319,2.224761757,0.384840946,0.951148374,0.689509463,0.125270305,15.80241583,7.306011684
F1_5_12,14.43092123,0.485717617,152.7010551,4556.864084,2547.859863,20519.80529,2.133191683,163.6210554,15.94975259,14.04233455,269.6753945,11643.61016,5.047241595,15.14910503,15.36139925,26.47102151,3.390426907,0.718070584,3.158991229,17.53251218,32.59818585,5.589556467,2.418207521,0.273812332,0.001985626,0.115926457,3.163459212,0.157338647,2.295638844,100.4275868,10.80277285,23.66733352,2.81813608,10.75977139,2.179417806,0.428439997,1.967730574,0.251797397,1.225268489,0.21216003,0.532781356,0.386122049,0.082822284,8.112387348,4.013820689
F1_5_13,21.81288317,0.759037865,535.1030383,6811.484416,3838.646266,34918.97551,3.056332743,270.7620666,24.31984181,23.14938025,407.9299546,17736.09371,7.758548606,24.5118111,29.87984001,41.93755977,5.017227387,1.578267194,5.057058729,26.55159593,52.80068741,8.187210674,3.862403126,0.618900113,0.252481396,0.206900753,6.241287705,0.376138454,3.699356004,124.025342,15.79425626,34.9819926,4.221864057,16.21145677,3.271515114,0.627359511,3.002963612,0.382807346,1.900943394,0.320243356,0.804493638,0.577112125,0.144517718,14.05347317,6.625430523
F1_5_14,29.69212532,1.004272062,258.2914535,9794.742545,5136.475034,40546.71683,3.919185987,355.6084858,30.04205224,27.1246528,520.0570035,23098.7706,9.988668527,30.08083308,22.7357696,42.34824291,6.154733518,1.559372768,7.056118729,34.54677748,71.94626204,9.999353992,5.838306853,0.730176013,0.037464651,0.277426642,5.42406944,0.415442888,4.697237578,163.8385617,18.33044245,40.84431977,4.872323053,19.10277283,3.893796429,0.761416703,3.574012057,0.454973908,2.272765891,0.391714108,0.946726691,0.700896621,0.199326045,16.09802102,7.765648002
F1_5_15,22.94661239,0.707195574,281.4898642,6967.605881,3839.57264,34766.67873,3.388255706,289.6727328,26.5914384,22.94692533,423.6324854,17912.16676,7.827196468,24.39011801,26.68813366,57.07440007,5.444852212,1.246409403,4.840479577,26.24385866,51.29990158,8.835818598,4.405975143,0.679313031,0.057545761,0.231557116,5.577705302,0.283824764,3.358419489,125.4410406,16.95611124,36.94473334,4.419245356,16.97238744,3.375572807,0.676898762,3.095150718,0.389697769,1.95327661,0.337078614,0.839104333,0.604536819,0.147458809,13.01632904,6.22768238
F4_1_5,20.1458846,1.213857579,205.7574348,3573.606136,2646.248048,2460.151649,4.687840527,521.3035774,39.7659591,29.72706495,452.122678,29483.36238,13.2639127,22.0927969,36.02691938,47.89954761,7.341878076,2.004982574,14.00666172,31.0497951,14.09901025,9.179858493,4.799069122,1.576215486,0.484998674,0.189715566,5.576786186,0.775619158,4.408122569,117.2272379,24.85222625,58.02261066,5.63436988,21.28989946,4.052056185,0.746266038,3.537665948,0.426635131,2.088516604,0.360378625,0.965708173,0.75754311,0.124606868,23.36632509,8.568975534
F4_1_6,20.10246463,1.024187339,214.7159881,3512.423561,2805.126839,2096.732936,4.672805612,501.0295426,39.81523456,29.50639528,433.8395144,27848.36004,12.84487943,22.12775399,34.43523707,45.26328669,7.395210599,1.940547361,12.09396765,31.9699548,19.1404521,8.316342032,5.461968469,1.643976605,0.440305532,0.18990104,5.711479893,0.68651796,4.474744531,124.5329027,22.87658558,53.09400299,5.202334878,19.35969212,3.680879129,0.702632537,3.251816198,0.3911212,1.93161996,0.339549523,0.866775613,0.706746991,0.144376429,22.39027666,8.90328891
F4_1_7,18.68754319,1.083919315,224.4997557,3349.872408,2607.227892,2711.912938,4.415649004,479.4982855,37.8609118,32.2798527,339.666938,25914.91239,12.45827205,22.31280582,38.290087,42.63512312,6.925968862,1.855097572,12.22119028,29.4886248,12.75287476,9.765559015,3.884558342,1.656419805,0.468616734,0.251148972,5.580907861,0.830446198,4.279138244,130.4032178,24.62360499,59.47020648,5.724769148,21.67968738,4.124020975,0.792405825,3.687058217,0.455241219,2.260503101,0.394267422,1.05419249,0.861034847,0.090517138,24.55949749,7.839840773
F4_1_8,21.16923489,1.053898696,226.9247137,3774.363711,2885.361449,2314.517907,4.729698653,533.1902959,40.19017135,30.43482929,370.3345981,27618.53273,12.95717944,22.61731455,38.86170304,41.12215118,7.447686616,1.946454485,12.25413539,32.07534572,13.88593388,9.739700433,5.694540807,1.773432747,0.450205953,0.20218239,5.76920418,0.790077725,4.520317997,119.1998883,24.65106383,57.36752252,5.601347756,20.76911645,3.973608441,0.751433697,3.505969977,0.421607893,2.088500034,0.364019527,1.027646264,0.849269815,0.133961929,23.44459508,8.51308483
F4_1_9,17.33630847,1.235462875,198.3202766,3340.856397,2186.162707,3073.391669,4.139174039,439.9958559,35.88555507,41.39102943,361.541084,27014.5789,12.27505655,25.96319714,29.61347632,42.29457607,6.390178472,4.061834385,13.84653704,27.36668937,14.19340195,9.356203552,2.911612904,1.776996614,1.661376005,0.24813888,5.887947952,0.914760728,4.156087111,122.1116167,24.29483378,57.54910124,5.712048708,21.35151221,4.027112346,0.79717881,3.911918108,0.481780107,2.185323725,0.391591778,0.995128131,0.774005784,0.13013881,22.93058519,9.106791723
F4_1_10,18.98520208,1.156461356,205.3469888,3606.159758,2439.784389,2780.790193,4.456993787,468.4952236,40.12896432,31.4690564,461.4327385,28753.08162,13.31074891,22.63949,32.08984743,43.49251291,7.214601549,3.829929614,14.13512599,30.78414006,15.31487225,9.624931246,3.092460265,1.525611832,1.083469055,0.195071912,5.857801114,0.888016421,4.742276115,128.4969778,25.35539171,59.70198115,5.913390615,22.22495006,4.231373341,0.803731439,4.041895666,0.482544679,2.256918442,0.388741653,1.003495824,0.787841208,0.091537267,24.90746588,10.1084788
F4_1_11,15.03059052,0.935987287,234.9026779,3212.303961,2017.841991,3293.764676,3.397462634,333.8402751,30.98138951,27.54743177,371.790489,22466.93713,11.24159534,19.07960679,32.30712142,41.88226483,5.568758539,2.7929622,10.7064688,23.04394085,17.06912907,8.065983705,1.698793424,0.920565114,0.842038033,0.31494488,5.271972282,0.528674045,3.325851959,103.5732046,21.94562599,50.8026834,5.025837639,19.12710979,3.625057546,0.682453501,3.368680977,0.397078843,1.849649169,0.318940398,0.83114587,0.647761375,0.040671288,20.27263782,7.770187388
F4_1_12,18.86334249,0.958388031,152.2101147,3424.505611,2302.375249,1744.098417,4.149179955,410.8840657,35.28079117,27.97667154,308.930907,24806.70431,12.19147187,21.18647077,31.37801789,35.81809705,6.755942408,2.830063096,10.67380179,28.58227251,11.87065571,8.318326636,2.137420213,1.130514847,0.711296699,0.160335356,5.579093793,0.645311817,4.281702782,99.61145874,25.68371645,58.89708621,5.929248102,22.36881343,4.201151224,0.747078703,3.775987876,0.438611033,2.025593287,0.343172237,0.87596654,0.68673528,0.054064802,21.70002456,10.34564343
F4_1_13,17.14818555,1.198621523,162.3059322,3191.248306,2400.904462,2304.232308,4.186250977,405.4709786,37.55313189,28.54775432,502.57379,26473.65135,12.12343125,20.18260368,29.29400548,38.56759656,6.799543541,2.765553801,12.87020168,29.37471091,13.85445617,9.302105034,2.208386223,1.245643823,0.961978704,0.19327409,5.532146151,0.698403316,4.344956515,121.586888,24.20889167,56.83792111,5.544483087,20.98921139,3.959405657,0.766664818,3.683611126,0.443438654,2.14304208,0.367540188,0.96834644,0.770297775,0.052393697,22.9668278,9.057588682
F4_1_14,17.29326073,1.153166712,120.5415744,3043.006626,2299.126152,1356.779816,4.173282704,416.9980402,36.7363151,27.53023405,400.009446,26134.54607,11.8501745,20.17809568,29.14758626,30.59073255,6.739998911,2.544922982,13.0135245,28.75169666,11.35800967,9.148937524,2.344741811,1.32646551,0.809241568,0.166984817,5.09280914,0.824485037,4.51754153,129.4152124,25.02731403,59.55091945,5.817625189,22.11223191,4.135023176,0.7738563,3.88502849,0.462715903,2.168190113,0.373745717,0.96816507,0.76348219,0.055860749,22.85747149,10.11934945
F4_1_15,18.66017833,1.149785365,181.4902396,3276.928817,2449.402053,2074.812347,4.212288942,455.813524,37.59784034,31.7081754,346.7651891,26318.53365,12.32111939,22.26918999,38.97602496,40.62847835,6.848930204,2.372423932,12.3157433,29.01842029,12.97636302,9.507871359,3.005426683,1.542784236,0.841817548,0.190972143,5.821238414,0.880206704,4.533287071,143.0112431,24.7731246,59.15069723,5.773287796,21.75614071,4.115056855,0.806413582,3.803267193,0.464494881,2.242187202,0.390133804,0.998538496,0.796153503,0.072081879,23.34896404,9.497666073
F4_2_1,16.67161864,1.020970198,210.1499039,5470.834313,3896.545141,11161.01563,3.733988862,393.5541455,30.88664748,26.34869559,489.2979473,22749.46593,10.08259509,26.66646181,35.11576427,36.45553021,5.914232631,1.987171276,6.030146132,27.91031661,47.54488332,11.83620056,3.699026048,0.938620465,0.334984852,0.185226339,5.691051388,0.407782476,3.5840189,174.2017564,23.28795798,49.56492448,5.644252623,21.77037973,4.291478529,0.858731124,4.090397701,0.537043884,2.684802681,0.470957166,1.209120883,0.942733436,0.111294492,16.71429007,14.8308299
F4_2_5,15.58175838,0.883426447,154.5641701,5297.022604,3655.154636,14415.39462,3.362478727,347.6483706,28.67798995,23.42911233,334.6578541,19964.92343,8.545786811,22.47496463,23.35873349,32.85222177,5.752288542,1.30209205,5.606867868,24.24244966,38.66282686,10.04345099,2.1653789,0.933274512,0.276577303,0.184817999,5.382345254,0.365870494,2.94889558,173.6250033,25.25885599,52.23924516,5.926354367,22.55519427,4.286640912,0.803458246,3.855263316,0.469403341,2.273966889,0.383084509,0.982729443,0.739915841,0.062040106,14.37608569,8.315022824
F4_2_6,15.8706281,0.830859002,164.2257843,5281.002325,3433.784048,16751.56452,3.371453769,365.9864119,28.53678323,23.85087624,367.8896897,20101.55514,8.624193646,22.96505003,23.97430697,32.71944097,5.620324559,1.282195416,5.964995188,25.04706301,44.95772811,10.08198244,2.28788204,1.026162173,0.278773391,0.207227626,5.348415104,0.378003567,2.983620286,228.1487127,23.02066481,47.70037565,5.453340885,20.61649172,3.966003734,0.778939442,3.569034991,0.457743971,2.278334598,0.395560214,1.00379001,0.740521965,0.059306169,14.34187483,7.360161141
F4_2_7,18.8876909,1.078685011,179.787121,6428.86821,4334.80001,13236.40886,4.172472665,380.3111249,33.94156667,28.22983636,419.3362341,24372.75587,10.57094121,27.28239562,28.14427776,40.54720294,6.82898278,1.469167087,6.920980477,30.70820891,40.42271622,11.99561683,1.912158572,0.961432574,0.30169194,0.233544716,5.495477069,0.406319405,3.658255887,174.0157669,25.63770574,53.11686944,6.04667479,23.1918999,4.455181105,0.883658833,4.069027892,0.523900847,2.627029146,0.45287219,1.160345424,0.890617819,0.046007002,17.61126614,7.962074494
F4_2_8,19.3414001,1.071088174,168.2463901,6393.857119,4272.481003,10447.33635,4.281548975,411.7669843,34.76984865,29.43380394,402.6868002,25327.81378,11.01334617,29.58596013,27.23254302,40.10462846,6.958350814,1.449922224,7.065304087,32.12934258,37.65757038,12.29473205,2.795635222,1.011340338,0.466383338,0.250059488,5.538811698,0.465052891,3.971949044,182.0463871,25.68854743,54.14058902,6.168717745,23.52100356,4.53685199,0.900826163,4.176141369,0.545676029,2.722506611,0.473596122,1.206819213,0.919787969,0.072737304,18.08968612,8.341742857
F4_2_9,19.68854141,1.237685729,179.3382063,6336.702042,4257.191605,11887.11467,4.381299604,429.8693592,35.23689795,29.46972902,438.7790451,25917.53445,11.16965844,29.3324778,26.15830573,39.24581607,7.001121134,1.456454599,7.409603328,31.4632055,38.84882572,12.56605534,3.521415332,1.066381852,0.323662939,0.219001901,5.611198885,0.520032712,4.021410394,177.6744395,26.74768123,56.09143893,6.391864682,24.44763946,4.688042687,0.928385332,4.271627396,0.557030396,2.789424884,0.484869142,1.242039993,0.947790183,0.095553746,18.39519744,9.363132067
F4_2_10,17.32307378,0.916326642,161.9455964,5320.848027,3426.571829,10408.38837,3.845672096,418.769081,32.66693488,26.68358749,366.2173961,22717.99041,9.802810923,23.95283612,23.50387373,33.59591123,6.173879157,1.228947188,6.912228851,27.67184076,35.79753894,11.07074225,3.225778445,1.812453452,0.537956674,0.211101457,5.509715894,0.556830054,3.587625854,154.2239297,22.98578769,48.70076794,5.503205629,21.04973699,4.080544156,0.844315786,3.708655407,0.503079699,2.459245034,0.442351431,1.115254755,0.875164994,0.146707535,16.73455314,7.954847284
F4_2_11,18.59330969,1.043164905,172.2239088,5982.376937,4298.307165,9058.155889,4.03382214,404.9605372,32.84300933,27.83144551,433.6833034,24302.31856,10.36688042,28.31889251,26.17759077,40.01692171,6.526243605,1.306574734,7.575511572,29.0488144,33.65853956,12.24947467,2.721056511,1.395257273,0.46050145,0.246465304,5.314622742,0.557565181,3.730705892,200.1478979,24.67670366,50.74575407,5.93956291,22.74067226,4.390209117,0.905471113,4.021072372,0.527161747,2.653843323,0.466696968,1.19170016,0.894802544,0.090240433,17.49945822,7.963765571
F4_2_12,19.4115063,1.120827423,246.8472061,6498.812799,4332.582568,12624.40698,4.373973528,404.5067089,34.96669123,29.62804467,472.6533679,25638.8644,11.44629995,29.37739111,29.71581733,47.50400323,7.019411617,1.369420909,7.594463241,30.98455306,39.47009583,12.48645824,2.612497978,1.00931577,0.416446673,0.245836134,6.661160743,0.464130489,3.841380505,194.7805984,28.04913043,59.33455991,6.686652061,25.78098981,4.931566412,0.989478611,4.420779262,0.5589278,2.76240674,0.478686652,1.230394406,0.927101101,0.068103799,18.64114915,8.323008086
F4_2_13,19.6421486,1.149949753,173.8677823,6780.213652,5073.432163,8366.150314,4.584335065,408.0924155,35.9423394,31.45736799,519.164244,27391.23375,11.7065847,31.9446527,25.4014599,42.40403109,7.394289054,1.440444365,7.580703896,33.74340293,32.46984005,13.78085883,2.937760073,1.087259039,0.385421107,0.23538964,5.534867365,0.477077404,4.186832176,196.0039835,29.0158876,56.60422148,6.921636264,26.59563359,5.141197404,1.06645351,4.656343143,0.60973763,3.027838219,0.52378005,1.330592521,0.977651398,0.081182587,18.93093828,9.359221948
F4_2_14,19.20608467,1.128836729,199.6276762,6439.806894,4622.849085,9029.108101,4.433458364,395.7726594,35.65652707,30.67662079,447.1859858,26670.91342,11.15745933,29.28284823,26.14643657,43.22564806,7.111512706,1.362353327,7.851662653,31.35282335,32.95777437,12.82503913,2.830831929,1.032283727,0.39867372,0.221478053,5.533180612,0.474139197,3.936731665,175.3856816,25.74363319,53.09031598,6.143915967,23.61150631,4.62236481,0.942034785,4.23100584,0.551138655,2.791696504,0.490856197,1.275760816,0.96162989,0.075911314,18.60874521,8.365136579
F4_2_15,18.31714583,0.98636816,164.5141508,5742.767558,3958.989389,9567.067377,4.130135802,416.9667889,33.34772725,27.86560129,387.9150395,24256.3452,10.46992247,33.57560681,23.76145252,37.29869234,6.655849587,1.252655335,7.345320604,29.72530826,32.22872489,11.67794112,2.459251763,1.147801101,0.373968515,0.222761686,5.345143255,0.528425167,3.798289816,158.1557357,26.05468885,54.27935279,6.066873707,22.99464244,4.367433588,0.871454398,3.95773242,0.507314313,2.581933325,0.448482396,1.143893609,0.868634996,0.069408529,17.4087821,7.947333332999999
Z1_1_5,24.33394097,0.982348841,198.1754817,10154.32379,4348.211947,37519.31349,5.03147944,682.6657493,39.4622804,33.98389063,598.1968798,29481.39639,11.64977445,28.49689522,34.17341763,42.76386377,6.902855113,1.333425127,12.53332756,33.45086378,73.70697753,11.77544784,4.402100009,1.686705466,0.457800713,0.20374905,5.659658448,0.943678517,4.917540671,156.7324602,24.04037278,49.18344166,5.442317075,20.82659637,4.078109973,0.797182721,3.693748536,0.489600096,2.526594686,0.448657825,1.177568989,0.940604648,0.150867497,19.97748358,7.515051778
Z1_1_6,24.79173304,1.111817459,221.7542699,10673.06141,4513.791924,38700.79386,5.250238662,709.4228169,40.84807708,34.87501869,620.5449716,30753.23385,12.27457749,30.52622714,35.99629583,43.6769599,7.261413252,1.381662915,12.8931426,34.28745508,75.07659845,11.9729841,4.328681865,1.74515481,0.476967354,0.208033531,5.97792011,0.855832611,5.015688145,160.5838348,24.91752948,50.55778315,5.563283197,21.37348823,4.205370519,0.821470205,3.83504436,0.508663531,2.597043313,0.451177884,1.203046477,0.981197123,0.152862796,20.34966628,7.668181854
Z1_1_7,23.02794119,0.943458022,186.9780916,9945.150776,4197.847158,36356.00895,4.868723443,671.7448685,38.49893785,33.31087346,573.5396775,28423.87518,11.32426413,27.90163429,31.74120217,42.6647737,6.732525632,1.272140914,12.2851976,32.09493477,71.31405576,11.32579619,3.940985893,1.623328552,0.453142406,0.176047962,5.889388639,0.842575792,4.683988599,149.4994923,23.27978647,47.30792271,5.224075114,20.00575762,3.921982298,0.773740681,3.609132312,0.480654942,2.436214467,0.42952308,1.14651989,0.914176823,0.143572611,18.87641889,7.195466568
Z1_1_9,22.41156508,0.974070757,182.4793635,9767.924202,4099.099994,35515.23363,4.920660905,641.9733556,38.0359739,33.57047593,565.5177801,28233.42798,11.10996602,28.0540276,31.72576573,40.3442218,6.74515498,1.228846373,11.86749468,31.1853692,70.27050069,11.21819222,2.719740464,1.421762396,0.429768641,0.172575285,10.08064976,0.804555173,4.5303002,150.2538573,23.22005037,47.07123381,5.175637606,19.7406354,3.840418221,0.761611729,3.538945575,0.466215058,2.392172084,0.424877462,1.129662386,0.890221152,0.091386988,18.57645909,6.880576747
Z1_1_11,23.98181787,1.013727914,186.6034232,9999.902096,4254.335376,36176.35658,5.021101609,678.2977389,39.46903409,33.9775517,577.1561309,29293.75454,11.40585838,28.05419579,32.22235788,42.71041626,7.015413215,1.298276208,12.40617105,31.91596741,71.99359054,11.77827184,3.253096315,1.669320153,0.444525906,0.166562564,5.967224279,0.871872096,4.650368177,154.3777408,24.63795446,49.70658927,5.466350126,20.89716156,4.088023297,0.809493793,3.732982193,0.499317762,2.493103223,0.448251086,1.188636912,0.94884827,0.107435049,19.01550236,7.483795794
Z1_1_12,26.37660449,1.027825408,200.6366879,10818.68902,4741.2596,40393.43617,5.690711221,738.5696502,43.86317206,38.37643335,651.5241489,32057.33819,12.67714784,31.66942959,36.30158583,48.89962603,7.679305014,1.457405359,13.92769596,34.86987207,80.56213128,13.15076823,4.384273718,1.897406435,0.516302258,0.229767459,6.098074287,1.057184366,5.150267592,189.2641364,26.49614642,53.79848522,5.94274473,22.73953231,4.445525173,0.892509309,4.047147393,0.540823912,2.753336449,0.499921044,1.3057542,1.043121967,0.15230436,21.94387946,8.433158969
